id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1372139219066454023,1372139219066454023,2021-03-17 07:54:17 Hora oficial do Brasil,2021-03-17,07:54:17,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"🇧🇷  - Contra as sujas narrativas, mais verdades!  . Link no YouTube:  https://t.co/UMsVnXCJOr  https://t.co/T4aSenc7Qa",pt,[],['https://youtu.be/EBCeHYgpCtw'],[],5202,7992,27859,[],[],https://twitter.com/jairbolsonaro/status/1372139219066454023,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1372138955731304450/pu/img/NsVyYExZa-0QfNZz.jpg,,,,,,,[],,,,
1371774419266379776,1371773585480679425,2021-03-16 07:44:42 Hora oficial do Brasil,2021-03-16,07:44:42,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- São mais de 500 milhões de doses de vacina com mais de 7 consórcios / laboratórios: o @minsaude assinou contrato para compra de mais 10 milhões de doses da Sputnik V.  Link no YouTube:  https://t.co/JA0sheV4hk  https://t.co/nITpdVAue7,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",['https://youtu.be/13zHhLYvUwM'],[],1237,1807,8072,[],[],https://twitter.com/jairbolsonaro/status/1371774419266379776,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371774377495236611/pu/img/KH8QLyH_ul6YiKv2.jpg,,,,,,,[],,,,
1371774027883278336,1371773585480679425,2021-03-16 07:43:09 Hora oficial do Brasil,2021-03-16,07:43:09,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,Combate ao covid19: o @minsaude liberou recursos para contratação de quase 4 mil leitos de UTI para pacientes com a doença.  . Link no YouTube:  https://t.co/QfqnuCTKJN  https://t.co/9qWvMuaiGW,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",['https://youtu.be/siMiyu916KY'],[],1047,2062,8979,[],[],https://twitter.com/jairbolsonaro/status/1371774027883278336,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371773982010138625/pu/img/NAM_7HeGzJ-vKuF5.jpg,,,,,,,[],,,,
1371773585480679425,1371773585480679425,2021-03-16 07:41:23 Hora oficial do Brasil,2021-03-16,07:41:23,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Bom Dia a todos!  . Link no YouTube:  https://t.co/piEqVkmKvy  https://t.co/htP5hbUfvi,pt,[],['https://youtu.be/QNyZMm-Tm58'],[],4173,3960,19007,[],[],https://twitter.com/jairbolsonaro/status/1371773585480679425,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371773550709850113/pu/img/53_ar2jGo3Jkx2B0.jpg,,,,,,,[],,,,
1371629437897293832,1371616002589528067,2021-03-15 22:08:36 Hora oficial do Brasil,2021-03-15,22:08:36,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,Decisão sobre o @minsaude :  . Link no YouTube:  https://t.co/DFTj9217DY  https://t.co/glqdlyZmxf,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",['https://youtu.be/dRyHeG1Tj-U'],[],1234,1375,9085,[],[],https://twitter.com/jairbolsonaro/status/1371629437897293832,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371629183781249024/pu/img/ve51WKokouNOdR0O.jpg,,,,,,,[],,,,
1371616002589528067,1371616002589528067,2021-03-15 21:15:13 Hora oficial do Brasil,2021-03-15,21:15:13,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Nesta segunda-feira convidei o atual presidente da Sociedade Brasileira de Cardiologia (SBC), Marcelo Queiroga, para assumir o cargo de @minsaude .  https://t.co/nESpO2Trie",pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",[],['https://pbs.twimg.com/media/Ewj1e8CWYAM-oF9.jpg'],3851,3629,26291,[],[],https://twitter.com/jairbolsonaro/status/1371616002589528067,FALSE,,1,https://pbs.twimg.com/media/Ewj1e8CWYAM-oF9.jpg,,,,,,,[],,,,
1371146869288677377,1371146869288677377,2021-03-14 14:11:02 Hora oficial do Brasil,2021-03-14,14:11:02,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Um abraço a todos os soldados do Brasil!  https://t.co/WTybozBTg7,pt,[],[],[],4266,6457,39529,[],[],https://twitter.com/jairbolsonaro/status/1371146869288677377,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1371146839265832966/pu/img/DByN_Gjtev8_avmV.jpg,,,,,,,[],,,,
1371074982114103304,1371074982114103304,2021-03-14 09:25:23 Hora oficial do Brasil,2021-03-14,09:25:23,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Bom dia a todos.  https://t.co/Q1YthXfT3a,pt,[],[],['https://pbs.twimg.com/media/EwcJbU-XMAEq2Ps.jpg'],11329,7676,44674,[],[],https://twitter.com/jairbolsonaro/status/1371074982114103304,FALSE,,1,https://pbs.twimg.com/media/EwcJbU-XMAEq2Ps.jpg,,,,,,,[],,,,
1370892670890033153,1370892670890033153,2021-03-13 21:20:57 Hora oficial do Brasil,2021-03-13,21:20:57,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Nosso esforço em zerar impostos federais no diesel.....  https://t.co/TChXBnPN4v,pt,[],[],['https://pbs.twimg.com/media/EwZjngWXMAcmFOM.jpg'],6080,9843,37341,[],[],https://twitter.com/jairbolsonaro/status/1370892670890033153,FALSE,,1,https://pbs.twimg.com/media/EwZjngWXMAcmFOM.jpg,,,,,,,[],,,,
1370884611375570949,1370884611375570949,2021-03-13 20:48:55 Hora oficial do Brasil,2021-03-13,20:48:55,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- 08  de  MAIO  de  2020. - Boa Noite a Todos,pt,[],[],[],2846,3614,17303,[],[],https://twitter.com/jairbolsonaro/status/1370884611375570949,FALSE,https://twitter.com/jairbolsonaro/status/1258692162969055232,0,,,,,,,,[],,,,
1370762363645870083,1370762363645870083,2021-03-13 12:43:09 Hora oficial do Brasil,2021-03-13,12:43:09,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Quanto mais gente for obrigada a viver de favores do Estado, mais dominado fica esse povo.  . Link no YouTube:  https://t.co/KP9i30sgVV  https://t.co/eUkStkknEg",pt,[],['https://youtu.be/YidGbish6w4'],[],3515,6302,27195,[],[],https://twitter.com/jairbolsonaro/status/1370762363645870083,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1370762326283071492/pu/img/Q3IuGQatb5nI0tcO.jpg,,,,,,,[],,,,
1370714228575899650,1370714033473601537,2021-03-13 09:31:53 Hora oficial do Brasil,2021-03-13,09:31:53,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Na manhã de ontem, as tropas iniciaram a montagem do Hospital de Campanha do @exercitooficial na capital gaúcha com novos leitos de UTI, se encontrando em anexo ao Hospital Restinga para o combate ao COVID-19. @DefesaGovBr",pt,"[{'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}, {'screen_name': 'defesagovbr', 'name': 'ministério da defesa', 'id': '70809242'}]",[],[],389,1543,9206,[],[],https://twitter.com/jairbolsonaro/status/1370714228575899650,FALSE,,0,,,,,,,,[],,,,
1370714145268580360,1370714033473601537,2021-03-13 09:31:33 Hora oficial do Brasil,2021-03-13,09:31:33,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Ainda na quinta, em conjunto com a @fab_oficial ,  os equipamentos começaram a ser transportados para Porto Alegre. A outra parte foi transportada nesta sexta-feira,12. @govbr",pt,"[{'screen_name': 'fab_oficial', 'name': 'força aérea brasileira 🇧🇷', 'id': '123339012'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}]",[],[],279,1423,9207,[],[],https://twitter.com/jairbolsonaro/status/1370714145268580360,FALSE,,0,,,,,,,,[],,,,
1370714033473601537,1370714033473601537,2021-03-13 09:31:06 Hora oficial do Brasil,2021-03-13,09:31:06,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"PORTO ALEGRE / RS: Nessa quinta, 11, o Comando Militar do Sul iniciou a instalação de um dos módulos do Hospital de Campanha do @exercitooficial @DefesaGovBr @fab_oficial (segue)  https://t.co/BO8NDwf7AM",pt,"[{'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}, {'screen_name': 'defesagovbr', 'name': 'ministério da defesa', 'id': '70809242'}, {'screen_name': 'fab_oficial', 'name': 'força aérea brasileira 🇧🇷', 'id': '123339012'}]",[],[],1228,3719,17907,[],[],https://twitter.com/jairbolsonaro/status/1370714033473601537,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1370713980830953477/pu/img/Br22t4fFPH8uEKil.jpg,,,,,,,[],,,,
1370664598345502723,1370664598345502723,2021-03-13 06:14:40 Hora oficial do Brasil,2021-03-13,06:14:40,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Sabemos das dificuldades da profissão. - Agradecemos pela confiança no Brasil.  . Link no YouTube:  https://t.co/zp77mG6S1Q  https://t.co/QCQEnvxEET,pt,[],['https://youtu.be/345hpW2k5ww'],[],1560,4927,22401,[],[],https://twitter.com/jairbolsonaro/status/1370664598345502723,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1370664460877230081/pu/img/cV_c862Wqu_B7gJ7.jpg,,,,,,,[],,,,
1370135686779650052,1370135686779650052,2021-03-11 19:12:58 Hora oficial do Brasil,2021-03-11,19:12:58,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Live da Semana com Presidente Jair Bolsonaro - 11/03/2021.  . Link no YouTube:  https://t.co/vIvnPhLCdX,pt,[],['https://youtu.be/CcFfO5rM_EI'],[],4086,4090,17832,[],[],https://twitter.com/jairbolsonaro/status/1370135686779650052,FALSE,,0,,,,,,,,[],,,,
1369976658724278273,1369828302593155076,2021-03-11 08:41:03 Hora oficial do Brasil,2021-03-11,08:41:03,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,@CarlosNadalim 👍🏻,und,[],[],[],56,111,1917,[],[],https://twitter.com/jairbolsonaro/status/1369976658724278273,FALSE,,0,,,,,,,,"[{'screen_name': 'CarlosNadalim', 'name': 'Carlos Nadalim', 'id': '1128424089562034176'}]",,,,
1369958382585647105,1369958382585647105,2021-03-11 07:28:25 Hora oficial do Brasil,2021-03-11,07:28:25,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Águas do São Francisco chegando a Fortaleza/Ceará. - Um abraço  meu Nordeste. - @mdregional_br @rogeriosmarinho . - @govbr @jairbolsonaro .  . Link no YouTube:  https://t.co/G3us24Qeh0  https://t.co/98EL2KrNQU,pt,"[{'screen_name': 'mdregional_br', 'name': 'ministério do desenvolvimento regional', 'id': '1004396762'}, {'screen_name': 'rogeriosmarinho', 'name': 'rogério marinho', 'id': '52189996'}, {'screen_name': 'govbr', 'name': 'governo do brasil', 'id': '861707648584085504'}, {'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",['https://youtu.be/m2pEjftcIAM'],[],3283,5254,22966,[],[],https://twitter.com/jairbolsonaro/status/1369958382585647105,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369958331427737601/pu/img/EgG2GegBspIV92Oz.jpg,,,,,,,[],,,,
1369749720206295045,1369749720206295045,2021-03-10 17:39:16 Hora oficial do Brasil,2021-03-10,17:39:16,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Sanção dos Projetos de Lei que ampliam a capacidade de aquisição de vacinas.  Link no YouTube:  https://t.co/0z5IjkCqzU,pt,[],['https://youtu.be/G-h92uqq_zc'],[],3517,2910,15631,[],[],https://twitter.com/jairbolsonaro/status/1369749720206295045,FALSE,,0,,,,,,,,[],,,,
1369722534309036032,1369722127402799104,2021-03-10 15:51:15 Hora oficial do Brasil,2021-03-10,15:51:15,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Enfatizando sempre que mesmo com a falta de insumos devido a demanda mundial somos um dos países que mais vacinam mundo e estratégias para conter o vírus, como a viagem a Israel, rendem frutos nesta área ao Brasil. @itamaratygovbr @ernestofaraujo    https://t.co/vJryANy2KL  https://t.co/Ip7jI1xV4s",pt,"[{'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'ernestofaraujo', 'name': 'ernesto araújo', 'id': '1062831969476771842'}]",['http://youtu.be/66Fiom0qjRw'],[],2054,1578,7804,[],[],https://twitter.com/jairbolsonaro/status/1369722534309036032,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369722467120451587/pu/img/CZLLlPYPhYf6jAGx.jpg,,,,,,,[],,,,
1369722127402799104,1369722127402799104,2021-03-10 15:49:38 Hora oficial do Brasil,2021-03-10,15:49:38,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Mais 2,6 milhões de doses de vacinas contra o covid19 estão chegando a todos os estados e ao DF. @minsaude   YouTube:  https://t.co/UI7PUWZQ1t  https://t.co/wbtpHq5yPm",pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",['http://youtu.be/kki6CQmfsQU'],[],4970,4031,19389,[],[],https://twitter.com/jairbolsonaro/status/1369722127402799104,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369722008242696197/pu/img/R8rJ3Bf2KncdQtw9.jpg,,,,,,,[],,,,
1369698513576148993,1369698513576148993,2021-03-10 14:15:48 Hora oficial do Brasil,2021-03-10,14:15:48,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Com dor no coração disse que isso iria acontecer. Infelizmente se concretizou. @mdhbrasil @DamaresAlves  https://t.co/AG5T8ZYIZw,pt,"[{'screen_name': 'mdhbrasil', 'name': 'mulher, família e direitos humanos', 'id': '312061934'}, {'screen_name': 'damaresalves', 'name': 'damares alves', 'id': '1083774484123975680'}]",[],['https://pbs.twimg.com/media/EwIliX4WQAMfCL3.jpg'],4333,6546,30579,[],[],https://twitter.com/jairbolsonaro/status/1369698513576148993,FALSE,,1,https://pbs.twimg.com/media/EwIliX4WQAMfCL3.jpg,,,,,,,[],,,,
1369463279588900865,1369463168376901640,2021-03-09 22:41:03 Hora oficial do Brasil,2021-03-09,22:41:03,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,Mais informações atualizadas nas redes sociais do @minsaude :  https://t.co/ZiMSTeuEAr,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",[],['https://pbs.twimg.com/media/EwFPl2rXYAMv9RT.jpg'],715,1470,8241,[],[],https://twitter.com/jairbolsonaro/status/1369463279588900865,FALSE,,1,https://pbs.twimg.com/media/EwFPl2rXYAMv9RT.jpg,,,,,,,[],,,,
1369463168376901640,1369463168376901640,2021-03-09 22:40:37 Hora oficial do Brasil,2021-03-09,22:40:37,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- O que há de mais avançado no combate ao Covid na parceria Brasil/Israel.  . @ItamaratyGovBr @ernestofaraujo  . @minsaude  . @mctic @Astro_Pontes   . Link no YouTube:  https://t.co/w5rsiFzAf5  https://t.co/lngcYzrfHO,pt,"[{'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'ernestofaraujo', 'name': 'ernesto araújo', 'id': '1062831969476771842'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'astro_pontes', 'name': 'marcos pontes', 'id': '93339429'}]",['https://youtu.be/EoyNJaF1ZOc'],[],2368,2834,14344,[],[],https://twitter.com/jairbolsonaro/status/1369463168376901640,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369462954140262402/pu/img/O19z6PHk___p8YXZ.jpg,,,,,,,[],,,,
1369297595080843272,1369297595080843272,2021-03-09 11:42:41 Hora oficial do Brasil,2021-03-09,11:42:41,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Ninguém vence uma maratona se não tiver preparado. - Aos que teimam em desunir lembre-se que existe algo a perder mais importante que a própria vida: a LIBERDADE.  . Link no YouTube:  https://t.co/7EGpcoQHbx,pt,[],['https://youtu.be/wMcoa9CXbyY'],[],6038,6603,32847,[],[],https://twitter.com/jairbolsonaro/status/1369297595080843272,FALSE,,0,,,,,,,,[],,,,
1369034165988044800,1369034165988044800,2021-03-08 18:15:55 Hora oficial do Brasil,2021-03-08,18:15:55,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Missão em Israel. - Segundo dia. . Link no YouTube:  https://t.co/9xVhx3EYEH  https://t.co/2dsUgB5nPA,pt,[],['https://youtu.be/m5aokmghjpU'],[],4524,3168,18892,[],[],https://twitter.com/jairbolsonaro/status/1369034165988044800,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1369034150435512328/pu/img/a-OF8-GFKLS1ing_.jpg,,,,,,,[],,,,
1368985463407665153,1368984613926895616,2021-03-08 15:02:23 Hora oficial do Brasil,2021-03-08,15:02:23,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Brasil é o 6º país do mundo que mais vacinou contra covid19, segundo a Universidade de Oxford. O @minsaude prevê mais 29 milhões de doses até o fim de março. E anunciou que estão avançadas as negociações com laboratório norte-americano Moderna. Via @tvbrasilgov  https://t.co/hs7EALrQG0",pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'tvbrasilgov', 'name': 'tv brasilgov', 'id': '18912498'}]",[],[],1681,1880,9527,[],[],https://twitter.com/jairbolsonaro/status/1368985463407665153,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1368985355555323906/pu/img/XSvtuWvwRr2hhJh4.jpg,,,,,,,[],,,,
1368984613926895616,1368984613926895616,2021-03-08 14:59:01 Hora oficial do Brasil,2021-03-08,14:59:01,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Novos contratos com a Pfizer.  https://t.co/bSgKeomQOj,pt,[],[],[],3242,3527,21132,[],[],https://twitter.com/jairbolsonaro/status/1368984613926895616,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1368984541570928640/pu/img/oXbTWewbSwZ6KuP1.jpg,,,,,,,[],,,,
1368917967266865154,1368917967266865154,2021-03-08 10:34:11 Hora oficial do Brasil,2021-03-08,10:34:11,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Assista até o final... - Deus abençoe o nosso Brasil.  . Link no YouTube:  https://t.co/nfDXdrZmv1,pt,[],['https://youtu.be/h5V-aULkcD4'],[],3956,4944,20972,[],[],https://twitter.com/jairbolsonaro/status/1368917967266865154,FALSE,,0,,,,,,,,[],,,,
1368880842567802883,1368880842567802883,2021-03-08 08:06:40 Hora oficial do Brasil,2021-03-08,08:06:40,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Nosso primeiro dia em Israel.  . @minsaude  . @mctic @Astro_Pontes  . @ItamaratyGovBr @ernestofaraujo   . Link no YouTube:  https://t.co/I7dEuFgpVd  https://t.co/WCIZ88Vzq6,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'astro_pontes', 'name': 'marcos pontes', 'id': '93339429'}, {'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'ernestofaraujo', 'name': 'ernesto araújo', 'id': '1062831969476771842'}]",['https://youtu.be/HcgQbTuQXcA'],[],1857,2491,12781,[],[],https://twitter.com/jairbolsonaro/status/1368880842567802883,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1368879942700855298/pu/img/-sdZaRDnNdYTxlw7.jpg,,,,,,,[],,,,
1368602901875208195,1368602901875208195,2021-03-07 13:42:13 Hora oficial do Brasil,2021-03-07,13:42:13,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- OMS: ""saúde e economia são inseparáveis."" - O povo quer e precisa trabalhar.  . Link no YouTube:  https://t.co/4Tjn9yLQWw",pt,[],['https://youtu.be/gl5ASIpLSaM'],[],2875,4668,21205,[],[],https://twitter.com/jairbolsonaro/status/1368602901875208195,FALSE,,0,,,,,,,,[],,,,
1368523834664615936,1368523834664615936,2021-03-07 08:28:02 Hora oficial do Brasil,2021-03-07,08:28:02,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Peço assistir... - E compartilhar.  - Bom dia a todos.  . Link no YouTube:  https://t.co/0bg09ccWmj  https://t.co/mhf8cZh9zz,pt,[],['https://youtu.be/KrQIp-9TJYo'],[],3890,8812,27255,[],[],https://twitter.com/jairbolsonaro/status/1368523834664615936,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1368523803740020736/pu/img/JmBX9KclMRTZZzgm.jpg,,,,,,,[],,,,
1368382433297637376,1368382402750472192,2021-03-06 23:06:10 Hora oficial do Brasil,2021-03-06,23:06:10,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"O início das obras, por necessidade de outras licenças, somente deverá ocorrer em 2022.  - Por ocasião das safras a BR-158 chega a movimentar, por dia, 2.000 bi-trens com 70 toneladas cada.  - População: 781 índios; - Área: 165.000 hectares; - Homologada em 14/12/1998.",pt,[],[],[],882,2210,12341,[],[],https://twitter.com/jairbolsonaro/status/1368382433297637376,FALSE,,0,,,,,,,,[],,,,
1368382402750472192,1368382402750472192,2021-03-06 23:06:02 Hora oficial do Brasil,2021-03-06,23:06:02,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- A BR-158 e a Reserva Indígena Marãiwatsédé em Mato Grosso.  - A Justiça Federal proibiu o asfaltamento do trecho de 110 Km da BR-158 que passa pela Reserva.  - Sendo assim seremos obrigados a fazer um contorno de 190 Km.  https://t.co/uqEQIQvVfO,pt,[],[],['https://pbs.twimg.com/media/Ev14irKXYAIVAmO.jpg'],2073,4042,18891,[],[],https://twitter.com/jairbolsonaro/status/1368382402750472192,FALSE,,1,https://pbs.twimg.com/media/Ev14irKXYAIVAmO.jpg,,,,,,,[],,,,
1368229654713237504,1368228609362718722,2021-03-06 12:59:04 Hora oficial do Brasil,2021-03-06,12:59:04,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,Via @minsaude  https://t.co/eemXNCZOgO,und,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",[],['https://pbs.twimg.com/media/EvztndaWQAEAjnz.jpg'],845,1269,6445,[],[],https://twitter.com/jairbolsonaro/status/1368229654713237504,FALSE,,1,https://pbs.twimg.com/media/EvztndaWQAEAjnz.jpg,,,,,,,[],,,,
1368228609362718722,1368228609362718722,2021-03-06 12:54:55 Hora oficial do Brasil,2021-03-06,12:54:55,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Cooperação Científica Brasil/Israel. . @minsaude  . @mctic @Astro_Pontes  . @ItamaratyGovBr @ernestofaraujo   . Link no YouTube:  https://t.co/BQxpQoSPji,pt,"[{'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'astro_pontes', 'name': 'marcos pontes', 'id': '93339429'}, {'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'ernestofaraujo', 'name': 'ernesto araújo', 'id': '1062831969476771842'}]",['https://youtu.be/GZ4yFCEGuxY'],[],1741,2075,10701,[],[],https://twitter.com/jairbolsonaro/status/1368228609362718722,FALSE,,0,,,,,,,,[],,,,
1368151629388783621,1368151629388783621,2021-03-06 07:49:02 Hora oficial do Brasil,2021-03-06,07:49:02,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- O Brasil não pode parar. - Obras em Boa Vista/RR.  . Link no YouTube:  https://t.co/EcRRcbfjYk  https://t.co/K8Nd2rYipO,pt,[],['https://youtu.be/N5b-s2gdkJ0'],[],2296,3541,17317,[],[],https://twitter.com/jairbolsonaro/status/1368151629388783621,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1368151593359704066/pu/img/7Oyv_MLv7GLuXPPs.jpg,,,,,,,[],,,,
1367610593755205640,1367596470581547013,2021-03-04 19:59:09 Hora oficial do Brasil,2021-03-04,19:59:09,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Combustíveis: fiscalizações do @JusticaGovBR @AmendoncaMJSP , INMETRO, PROCONs e outros; - Agricultura Familiar; @Mapa_Brasil @TerezaCrisMS",pt,"[{'screen_name': 'justicagovbr', 'name': 'ministério da justiça e segurança pública', 'id': '68810711'}, {'screen_name': 'mapa_brasil', 'name': 'ministério da agricultura', 'id': '2803613940'}, {'screen_name': 'terezacrisms', 'name': 'tereza cristina', 'id': '270399607'}]",[],[],1399,1117,6728,[],[],https://twitter.com/jairbolsonaro/status/1367610593755205640,FALSE,,0,,,,,,,,[],,,,
1367610401861623809,1367596470581547013,2021-03-04 19:58:23 Hora oficial do Brasil,2021-03-04,19:58:23,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,- Mais impostos federais zerados e transparência; - Conversa com o Congresso; - Mais informações sobre o gás; - Petrobras e a legalidade plena; - Silva e Luna: feitos frente à Itaipu Binacional; - Trabalho da Secretaria de Pesca ( @jorgeseif ),pt,"[{'screen_name': 'jorgeseif', 'name': '🇧🇷 jorge seif jr 🐟', 'id': '149381166'}]",[],[],765,1251,7537,[],[],https://twitter.com/jairbolsonaro/status/1367610401861623809,FALSE,,0,,,,,,,,[],,,,
1367610245581832199,1367596470581547013,2021-03-04 19:57:46 Hora oficial do Brasil,2021-03-04,19:57:46,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Fique em casa e a economia a gente vê depois; - Missão Israel: acordos com @ItamaratyGovBr e @minsaude ; - Mais alternativas de ferrovias avançam;  - Barragem de Arvorezinha, em Bagé/RS: quase 10 anos de espera saindo do papel; @mdregional_br / @exercitooficial / @DefesaGovBr ;",pt,"[{'screen_name': 'itamaratygovbr', 'name': 'itamaraty brasil 🇧🇷', 'id': '49762925'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}, {'screen_name': 'mdregional_br', 'name': 'ministério do desenvolvimento regional', 'id': '1004396762'}, {'screen_name': 'exercitooficial', 'name': 'exercitooficial', 'id': '184762182'}, {'screen_name': 'defesagovbr', 'name': 'ministério da defesa', 'id': '70809242'}]",[],[],574,677,2603,[],[],https://twitter.com/jairbolsonaro/status/1367610245581832199,FALSE,,0,,,,,,,,[],,,,
1367609971798650886,1367596470581547013,2021-03-04 19:56:40 Hora oficial do Brasil,2021-03-04,19:56:40,-300,128372940,jairbolsonaro,Jair M. Bolsonaro,,"- Pfizer e outras; - Ciência e lockdown; - Suicídios e depressão (fatos); - Leilão da ferrovia Norte-Sul (entrega do primeiro segmento 172km de ferrovia, ponte e breves derivações futuras); @MInfraestrutura , Capitão @tarcisiogdf ; - Mercosul;",pt,"[{'screen_name': 'minfraestrutura', 'name': 'ministério da infraestrutura', 'id': '523331076'}, {'screen_name': 'tarcisiogdf', 'name': 'tarcísio gomes de freitas', 'id': '1078618844007157761'}]",[],[],397,642,2627,[],[],https://twitter.com/jairbolsonaro/status/1367609971798650886,FALSE,,0,,,,,,,,[],,,,
